,YEAR,COMPETITION,STAGE,Home,HomeScore,AwayScore,Away,ExtraEnd
7941,1,Russia League Play,12,Rostov-on-Don,9,8,Samara,False
7942,1,Russia League Play,12,Ufa,8,14,Chelyabinsk,False
7943,1,Russia League Play,12,Krasnoyarsk,8,12,Nizhny Novgorod,False
7944,1,Russia League Play,12,Voronezh,11,6,Kazan,False
7945,1,Russia League Play,12,Perm,8,17,Yekaterinburg,False
7946,1,Russia League Play,12,Volgograd,7,10,Novosibirsk,False
7947,1,Russia League Play,12,Krasnodar,7,10,Saint Petersburg,False
7948,1,Russia League Play,12,Saratov,9,10,Izhevsk,False
7949,1,Russia League Play,12,Tyumen,9,10,Tolyatti,False
7950,1,Saudi Arabia League Play,12,Riyadh,13,9,Khamis Mushait,False
7951,1,Saudi Arabia League Play,12,Qassim,8,16,Tabuk,False
7952,1,Saudi Arabia League Play,12,Abha,14,8,Khobar,False
7953,1,Saudi Arabia League Play,12,Al-Ahsa,8,16,Taif,False
7954,1,Saudi Arabia League Play,12,Hail,10,15,Dammam,False
7955,1,Saudi Arabia League Play,12,Jubail,8,11,Medina,False
7956,1,Saudi Arabia League Play,12,Najran,9,14,Mecca,False
7957,1,Saudi Arabia League Play,12,Hafar Al-Batin,12,11,Jeddah,False
7958,1,Saudi Arabia League Play,12,Jizan,9,11,Khurais,False
7959,1,Saudi Arabia League Play,12,Al-Qatif,16,9,Yanbu,False
7960,1,Singapore League Play,12,Singapore,15,10,Punggol,False
7961,1,Singapore League Play,12,Choa Chu Kang,8,7,Yishun,True
7962,1,Singapore League Play,12,Ang Mo Kio,10,12,Hougang,False
7963,1,Singapore League Play,12,Bukit Batok,10,11,Sengkang,False
7964,1,Singapore League Play,12,Serangoon,10,6,Woodlands,False
7965,1,Singapore League Play,12,Pasir Ris,8,10,Tampines,False
7966,1,Singapore League Play,12,Geylang,8,14,Jurong West,False
7967,1,Singapore League Play,12,Toa Payoh,10,11,Bedok,False
7968,1,Singapore League Play,12,Bishan,10,9,Kallang,False
7969,1,Singapore League Play,12,Clementi,8,7,Queenstown,True
7970,1,Slovakia League Play,12,Bratislava,18,10,Poprad,False
7971,1,Slovakia League Play,12,Trenčín,10,9,Martin,True
7972,1,Slovakia League Play,12,Povazska Bystrica,10,13,Nitra,False
7973,1,Slovakia League Play,12,Michalovce,10,16,Trnava,False
7974,1,Slovakia League Play,12,Nove Zamky,6,7,Zilina,False
7975,1,Slovakia League Play,12,Spišská Nová Ves,9,14,Banská Bystrica,False
7976,1,Slovakia League Play,12,Komarno,10,15,Prešov,False
7977,1,Slovakia League Play,12,Levice,6,12,Kosice,False
7978,1,Slovakia League Play,12,Humenne,9,10,Zvolen,False
7979,1,Slovakia League Play,12,Bardejov,8,21,Prievidza,False
7980,1,South Africa League Play,12,Johannesburg,20,10,East London,False
7981,1,South Africa League Play,12,Benoni,9,11,Pietermaritzburg,False
7982,1,South Africa League Play,12,Tembisa,8,11,Port Elizabeth,False
7983,1,South Africa League Play,12,Vereeniging,9,19,Soweto,False
7984,1,South Africa League Play,12,Bloemfontein,8,16,Pretoria,False
7985,1,South Africa League Play,12,Boksburg,9,17,Ekurhuleni,False
7986,1,South Africa League Play,12,Welkom,9,16,Durban,False
7987,1,South Africa League Play,12,Newcastle,8,20,Cape Town,False
7988,1,South Africa League Play,12,Krugersdorp,14,9,Vanderbijlpark,False
7989,1,South Africa League Play,12,Richards Bay,7,11,Witbank,False
7990,1,South Korea League Play,12,Seoul,10,12,Yongin,False
7991,1,South Korea League Play,12,Goyang,7,6,Ulsan,True
7992,1,South Korea League Play,12,Changwon,10,15,Suwon,False
7993,1,South Korea League Play,12,Seongnam,9,7,Gwangju,False
7994,1,South Korea League Play,12,Cheongju,10,12,Daejeon,False
7995,1,South Korea League Play,12,Bucheon,12,10,Daegu,False
7996,1,South Korea League Play,12,Hwaseong,6,8,Incheon,False
7997,1,South Korea League Play,12,Namyangju,10,9,Busan,True
7998,1,South Korea League Play,12,Ansan,11,9,Anyang,False
7999,1,South Korea League Play,12,Jeonju,10,11,Cheonan,False
8000,1,Spain League Play,12,Madrid,14,9,Las Palmas,False
8001,1,Spain League Play,12,Bilbao,9,12,Palma,False
8002,1,Spain League Play,12,Alicante,5,11,Murcia,False
8003,1,Spain League Play,12,Cordoba,8,13,Malaga,False
8004,1,Spain League Play,12,Valladolid,8,7,Seville,False
8005,1,Spain League Play,12,Vigo,9,8,Zaragoza,False
8006,1,Spain League Play,12,Gijon,10,11,Valencia,False
8007,1,Spain League Play,12,Hospitalet,9,10,Barcelona,False
8008,1,Spain League Play,12,La Coruna,6,7,Elche,False
8009,1,Spain League Play,12,Vitoria,14,10,Granada,False
8010,1,Sweden League Play,12,Stockholm,13,10,Jonkoping,False
8011,1,Sweden League Play,12,Lund,9,8,Norrkoping,False
8012,1,Sweden League Play,12,Umea,10,13,Helsingborg,False
8013,1,Sweden League Play,12,Vasteras,14,10,Orebro,False
8014,1,Sweden League Play,12,Boras,7,8,Linkoping,False
8015,1,Sweden League Play,12,Gavle,9,14,Uppsala,False
8016,1,Sweden League Play,12,Nacka,9,8,Malmo,False
8017,1,Sweden League Play,12,Huddinge,7,6,Gothenburg,False
8018,1,Sweden League Play,12,Eskilstuna,8,10,Sundsvall,False
8019,1,Sweden League Play,12,Karlstad,5,7,Sodertalje,False
8020,1,Switzerland League Play,12,Zurich,8,6,Lugano,False
8021,1,Switzerland League Play,12,Biel,8,12,Lucerne,False
8022,1,Switzerland League Play,12,Neuchatel,9,11,St. Gallen,False
8023,1,Switzerland League Play,12,Thun,6,16,Winterthur,False
8024,1,Switzerland League Play,12,Koniz,9,15,Bern,False
8025,1,Switzerland League Play,12,Fribourg,9,12,Lausanne,False
8026,1,Switzerland League Play,12,La Chaux-de-Fonds,9,17,Basel,False
8027,1,Switzerland League Play,12,Schaffhausen,9,12,Geneva,False
8028,1,Switzerland League Play,12,Sion,11,10,Uster,True
8029,1,Switzerland League Play,12,Chur,5,7,Vernier,False
8030,1,Thailand League Play,12,Bangkok,20,9,Chiang Mai,False
8031,1,Thailand League Play,12,Surat Thani,15,11,Khon Kaen,False
8032,1,Thailand League Play,12,Pattaya,7,11,Nakhon Ratchasima,False
8033,1,Thailand League Play,12,Ubon Ratchathani,7,10,Chon Buri,False
8034,1,Thailand League Play,12,Phitsanulok,11,10,Udon Thani,True
8035,1,Thailand League Play,12,Mueang Nakhon Sawan,6,15,Hat Yai,False
8036,1,Thailand League Play,12,Rayong,8,11,Nonthaburi,False
8037,1,Thailand League Play,12,Nakhon Si Thammarat,7,18,Samut Prakan,False
8038,1,Thailand League Play,12,Nakhon Pathom,9,11,Chiang Rai,False
8039,1,Thailand League Play,12,Songkhla,7,9,Lampang,False
8040,1,Turkey League Play,12,Istanbul,14,9,Mersin,False
8041,1,Turkey League Play,12,Kayseri,10,9,Antalya,False
8042,1,Turkey League Play,12,Diyarbakir,4,5,Konya,False
8043,1,Turkey League Play,12,Esenyurt,4,8,Adana,False
8044,1,Turkey League Play,12,Umraniye,9,12,Bursa,False
8045,1,Turkey League Play,12,Malatya,7,13,Gaziantep,False
8046,1,Turkey League Play,12,Pendik,5,10,Izmir,False
8047,1,Turkey League Play,12,Kahramanmaras,5,6,Ankara,False
8048,1,Turkey League Play,12,Atasehir,16,10,Sisli,False
8049,1,Turkey League Play,12,Trabzon,9,7,Erzurum,False
8050,1,Ukraine League Play,12,Kyiv,20,11,Mariupol,False
8051,1,Ukraine League Play,12,Mykolaiv,8,7,Kryvyi Rih,False
8052,1,Ukraine League Play,12,Vinnytsia,9,14,Lviv,False
8053,1,Ukraine League Play,12,Makiivka,8,12,Zaporizhzhia,False
8054,1,Ukraine League Play,12,Sevastopol,10,15,Donetsk,False
8055,1,Ukraine League Play,12,Symferopol,11,18,Dnipro,False
8056,1,Ukraine League Play,12,Kherson,10,15,Odessa,False
8057,1,Ukraine League Play,12,Poltava,9,16,Kharkiv,False
8058,1,Ukraine League Play,12,Chernihiv,8,9,Chernivtsi,False
8059,1,Ukraine League Play,12,Luhansk,10,14,Bila Tserkva,False
8060,1,United Arab Emirates League Play,12,Dubai,9,10,Fujairah,False
8061,1,United Arab Emirates League Play,12,Al Quoz,12,9,Ras Al Khaimah,False
8062,1,United Arab Emirates League Play,12,Khalifa City,9,12,Bur Dubai,False
8063,1,United Arab Emirates League Play,12,Umm Al Quwain,9,17,Ajman,False
8064,1,United Arab Emirates League Play,12,Kalba,8,15,Deira,False
8065,1,United Arab Emirates League Play,12,Khor Fakkan,11,18,Al Ain,False
8066,1,United Arab Emirates League Play,12,Dibba Al-Hisn,9,15,Sharjah,False
8067,1,United Arab Emirates League Play,12,Al Muwaylih,11,15,Abu Dhabi,False
8068,1,United Arab Emirates League Play,12,Ruwais,8,7,Madinat Zayed,False
8069,1,United Arab Emirates League Play,12,Dhaid,7,9,Al Hamriyah,False
8070,1,United Kingdom League Play,12,London,15,11,Liverpool,False
8071,1,United Kingdom League Play,12,Bristol,9,11,Edinburgh,False
8072,1,United Kingdom League Play,12,Coventry,7,12,Bradford,False
8073,1,United Kingdom League Play,12,Cardiff,10,11,Manchester,False
8074,1,United Kingdom League Play,12,Leicester,13,10,Sheffield,False
8075,1,United Kingdom League Play,12,Belfast,9,11,Glasgow,False
8076,1,United Kingdom League Play,12,Nottingham,9,12,Leeds,False
8077,1,United Kingdom League Play,12,Newcastle,6,5,Birmingham,True
8078,1,United Kingdom League Play,12,Brighton,11,16,Stoke,False
8079,1,United Kingdom League Play,12,Plymouth,7,12,Hull,False
8080,1,United States League Play,12,New York,17,10,Dallas,False
8081,1,United States League Play,12,San Jose,8,14,San Diego,False
8082,1,United States League Play,12,Austin,9,8,San Antonio,True
8083,1,United States League Play,12,Fort Worth,10,9,Phoenix,True
8084,1,United States League Play,12,Jacksonville,10,17,Philadelphia,False
8085,1,United States League Play,12,Columbus,10,9,Houston,False
8086,1,United States League Play,12,Charlotte,6,7,Chicago,True
8087,1,United States League Play,12,Indianapolis,8,15,Los Angeles,False
8088,1,United States League Play,12,San Francisco,10,7,Nashville,False
8089,1,United States League Play,12,Seattle,11,10,Denver,True
8090,1,Vietnam League Play,12,Ho Chi Minh City,16,7,Hue,False
8091,1,Vietnam League Play,12,Vung Tau,9,8,Nha Trang,False
8092,1,Vietnam League Play,12,Thai Nguyen,6,13,Buon Ma Thuot,False
8093,1,Vietnam League Play,12,Long Xuyen,8,10,Da Nang,False
8094,1,Vietnam League Play,12,Quy Nhon,12,11,Can Tho,False
8095,1,Vietnam League Play,12,Vinh,5,8,Bien Hoa,False
8096,1,Vietnam League Play,12,Bac Ninh,8,13,Haiphong,False
8097,1,Vietnam League Play,12,Da Lat,9,14,Hanoi,False
8098,1,Vietnam League Play,12,Ca Mau,12,9,Nam Dinh,False
8099,1,Vietnam League Play,12,Rach Gia,10,9,My Tho,True
8100,1,Europe CL Swiss,4,Rotterdam,11,7,Bergen,False
8101,1,Europe CL Swiss,4,London,7,6,Dublin,False
8102,1,Europe CL Swiss,4,Haarlem,8,9,Graz,False
8103,1,Europe CL Swiss,4,Berlin,13,9,Gothenburg,False
8104,1,Europe CL Swiss,4,Munich,9,8,Norrkoping,False
8105,1,Europe CL Swiss,4,Ghent,10,9,Palermo,True
8106,1,Europe CL Swiss,4,Vienna,9,10,Izmir,False
8107,1,Europe CL Swiss,4,Szczecin,8,13,Moscow,False
8108,1,Europe CL Swiss,4,Glasgow,9,11,Saint-Etienne,False
8109,1,Europe CL Swiss,4,Malaga,9,14,Rome,False
8110,1,Europe CL Swiss,4,Nantes,7,8,Hanover,False
8111,1,Europe CL Swiss,4,Vila Nova de Gaia,13,10,Paris,False
8112,1,Asia CL,LOWER-5,Jakarta,9,10,Pune,False
8113,1,Asia CL,LOWER-5,Seoul,8,11,Dhaka,False
8114,1,Asia CL,LOWER-5,Singapore,8,9,Sydney,False
8115,1,Asia CL,LOWER-5,Bandung,10,9,Suwon,True
8116,1,Americas CL Stage 2 Path 1,3,Lima,6,7,Mexico City,False
8117,1,Americas CL Stage 2 Path 2,3,Buenos Aires,7,10,Santiago,False
8118,1,Americas CL Stage 2 Path 3,3,Rio de Janeiro,13,9,Houston,False
8119,1,Americas CL Stage 2 Path 4,3,Quito,7,9,Guadalajara,False
8120,1,MEA CL GROUP 1,6,Doha,12,10,Tel Aviv,False
8121,1,MEA CL GROUP 1,6,Jerusalem,10,9,Rabat,True
8122,1,MEA CL GROUP 1,6,Kano,9,7,Constantine,False
8123,1,MEA CL GROUP 1,6,Riyadh,8,9,Cape Town,False
8124,1,MEA CL GROUP 1,6,Lagos,7,9,Kuwait City,False
8125,1,MEA CL GROUP 2,6,Giza,7,10,Ashdod,False
8126,1,MEA CL GROUP 2,6,Kaduna,10,16,Hawalli,False
8127,1,MEA CL GROUP 2,6,Alexandria,12,9,Durban,False
8128,1,MEA CL GROUP 2,6,Mosul,14,8,Sur,False
8129,1,MEA CL GROUP 2,6,Dessie,10,16,Algiers,False
8130,1,MEA CL GROUP 3,6,Mombasa,6,9,Bur Dubai,False
8131,1,MEA CL GROUP 3,6,Jeddah,9,10,Mecca,False
8132,1,MEA CL GROUP 3,6,Abuja,11,6,Lobito,False
8133,1,MEA CL GROUP 3,6,Baghdad,8,11,Casablanca,False
8134,1,MEA CL GROUP 3,6,Muscat,9,10,Medina,False
8135,1,MEA CL GROUP 4,6,Dubai,10,8,Soweto,False
8136,1,MEA CL GROUP 4,6,Al Rayyan,9,12,Addis Ababa,False
8137,1,MEA CL GROUP 4,6,Netanya,8,11,Ajman,False
8138,1,MEA CL GROUP 4,6,Nairobi,9,11,Al Ain,False
8139,1,MEA CL GROUP 4,6,Luanda,11,8,Cairo,False
8140,1,Algeria League Play,13,Algiers,11,9,Djelfa,False
8141,1,Algeria League Play,13,Biskra,8,10,Annaba,False
8142,1,Algeria League Play,13,Bejaia,8,9,Blida,False
8143,1,Algeria League Play,13,Tébessa,9,10,Batna,False
8144,1,Algeria League Play,13,Sidi Bel Abbes,8,9,Setif,False
8145,1,Algeria League Play,13,Skikda,7,17,Constantine,False
8146,1,Algeria League Play,13,Mostaganem,10,16,Oran,False
8147,1,Algeria League Play,13,Jijel,9,8,Tlemcen,True
8148,1,Algeria League Play,13,Médéa,13,10,Béchar,False
8149,1,Algeria League Play,13,El Oued,9,16,Tiaret,False
8150,1,Angola League Play,13,Luanda,22,9,Sumbe,False
8151,1,Angola League Play,13,Uige,8,10,Malanje,False
8152,1,Angola League Play,13,Namibe,8,10,Benguela,False
8153,1,Angola League Play,13,Kuito,7,8,Lubango,False
8154,1,Angola League Play,13,Dundo,7,11,Cabinda,False
8155,1,Angola League Play,13,Longonjo,8,13,Lobito,False
8156,1,Angola League Play,13,Xangongo,7,13,Huambo,False
8157,1,Angola League Play,13,Ndalatando,9,7,Menongue,False
8158,1,Angola League Play,13,Lucapa,14,9,Saurimo,False
8159,1,Angola League Play,13,Cazombo,10,9,Soyo,False
8160,1,Argentina League Play,13,Buenos Aires,9,14,Salta,False
8161,1,Argentina League Play,13,Quilmes,9,10,Mar del Plata,False
8162,1,Argentina League Play,13,Santa Fe,12,9,La Plata,False
8163,1,Argentina League Play,13,Almirante Brown,8,13,Tucuman,False
8164,1,Argentina League Play,13,Lanus,7,11,Mendoza,False
8165,1,Argentina League Play,13,Moreno,10,8,Rosario,False
8166,1,Argentina League Play,13,Florencio Varela,8,11,Cordoba,False
8167,1,Argentina League Play,13,San Juan,9,8,Santiago del Estero,False
8168,1,Argentina League Play,13,Resistencia,9,11,General Pueyrredon,False
8169,1,Argentina League Play,13,Corrientes,9,10,Neuquen,False
8170,1,Australia League Play,13,Sydney,11,10,Sunshine Coast,True
8171,1,Australia League Play,13,Wollongong,6,5,Canberra,True
8172,1,Australia League Play,13,Newcastle,11,7,Gold Coast,False
8173,1,Australia League Play,13,Geelong,10,12,Adelaide,False
8174,1,Australia League Play,13,Hobart,11,9,Perth,False
8175,1,Australia League Play,13,Townsville,8,10,Brisbane,False
8176,1,Australia League Play,13,Cairns,10,17,Melbourne,False
8177,1,Australia League Play,13,Toowoomba,10,9,Mackay,False
8178,1,Australia League Play,13,Darwin,6,14,Launceston,False
8179,1,Australia League Play,13,Bendigo,10,9,Ballarat,False
8180,1,Austria League Play,13,Vienna,16,11,Villach,False
8181,1,Austria League Play,13,Sankt Polten,7,8,Wels,False
8182,1,Austria League Play,13,Dornbirn,11,21,Klagenfurt,False
8183,1,Austria League Play,13,Wiener Neustadt,10,15,Innsbruck,False
8184,1,Austria League Play,13,Steyr,11,16,Salzburg,False
8185,1,Austria League Play,13,Klosterneuburg,12,25,Linz,False
8186,1,Austria League Play,13,Leonding,8,17,Graz,False
8187,1,Austria League Play,13,Feldkirch,8,7,Amstetten,True
8188,1,Austria League Play,13,Bregenz,13,9,Traun,False
8189,1,Austria League Play,13,Leoben,9,11,Krems,False
8190,1,Bangladesh League Play,13,Dhaka,19,10,Savar,False
8191,1,Bangladesh League Play,13,Comilla,6,7,Sylhet,False
8192,1,Bangladesh League Play,13,Mymensingh,9,12,Rajshahi,False
8193,1,Bangladesh League Play,13,Rangpur,10,13,Khulna,False
8194,1,Bangladesh League Play,13,Dinajpur,10,13,Narayanganj,False
8195,1,Bangladesh League Play,13,Bogra,10,14,Gazipur,False
8196,1,Bangladesh League Play,13,Jessore,11,17,Chittagong,False
8197,1,Bangladesh League Play,13,Barisal,10,9,Chandpur,True
8198,1,Bangladesh League Play,13,Tongi,9,13,Faridpur,False
8199,1,Bangladesh League Play,13,Nawabganj,10,8,Tangail,False
8200,1,Belgium League Play,13,Brussels,9,8,Leuven,True
8201,1,Belgium League Play,13,Mons,6,13,Namur,False
8202,1,Belgium League Play,13,Aalst,12,9,Bruges,False
8203,1,Belgium League Play,13,Mechelen,7,6,Liege,False
8204,1,Belgium League Play,13,Sint-Niklaas,7,13,Charleroi,False
8205,1,Belgium League Play,13,Kortrijk,10,16,Ghent,False
8206,1,Belgium League Play,13,Hasselt,6,12,Antwerp,False
8207,1,Belgium League Play,13,La Louviere,11,9,Roeselare,False
8208,1,Belgium League Play,13,Tournai,9,11,Seraing,False
8209,1,Belgium League Play,13,Genk,7,11,Ostend,False
8210,1,Brazil League Play,13,Sao Paulo,4,7,Curitiba,False
8211,1,Brazil League Play,13,Recife,8,9,Manaus,False
8212,1,Brazil League Play,13,Goiania,12,9,Belo Horizonte,False
8213,1,Brazil League Play,13,Belem,10,11,Fortaleza,False
8214,1,Brazil League Play,13,Porto Alegre,14,10,Salvador,False
8215,1,Brazil League Play,13,Guarulhos,11,8,Brasilia,False
8216,1,Brazil League Play,13,Campinas,8,10,Rio de Janeiro,False
8217,1,Brazil League Play,13,Sao Luis,7,10,Joao Pessoa,False
8218,1,Brazil League Play,13,Maceio,8,12,Campo Grande,False
8219,1,Brazil League Play,13,Natal,12,11,Teresina,True
8220,1,Canada League Play,13,Toronto,10,9,Vancouver,True
8221,1,Canada League Play,13,Brampton,8,6,Mississauga,False
8222,1,Canada League Play,13,Hamilton,8,14,Winnipeg,False
8223,1,Canada League Play,13,Surrey,12,11,Edmonton,True
8224,1,Canada League Play,13,Quebec City,7,9,Ottawa,False
8225,1,Canada League Play,13,Halifax,7,6,Calgary,True
8226,1,Canada League Play,13,Laval,7,8,Montreal,False
8227,1,Canada League Play,13,London,12,10,Longueuil,False
8228,1,Canada League Play,13,Markham,15,11,Gatineau,False
8229,1,Canada League Play,13,Vaughan,8,15,Saskatoon,False
8230,1,Chile League Play,13,Santiago,19,10,Puerto Montt,False
8231,1,Chile League Play,13,Iquique,8,15,Rancagua,False
8232,1,Chile League Play,13,Arica,10,9,Temuco,True
8233,1,Chile League Play,13,Talca,8,11,La Serena,False
8234,1,Chile League Play,13,Coquimbo,6,13,Antofagasta,False
8235,1,Chile League Play,13,Copiapó,7,17,Valparaiso,False
8236,1,Chile League Play,13,Valdivia,6,9,Concepcion,False
8237,1,Chile League Play,13,Punta Arenas,5,6,Villa Alemana,False
8238,1,Chile League Play,13,San Pedro de la Paz,9,12,Quilpue,False
8239,1,Chile League Play,13,Calama,8,10,Osorno,False
8240,1,China League Play,13,Chongqing,6,9,Zhengzhou,False
8241,1,China League Play,13,Hangzhou,7,12,Xi'an,False
8242,1,China League Play,13,Wuhan,8,9,Tianjin,False
8243,1,China League Play,13,Suzhou,10,13,Guangzhou,False
8244,1,China League Play,13,Harbin,8,11,Shenzhen,False
8245,1,China League Play,13,Qingdao,10,9,Beijing,True
8246,1,China League Play,13,Chengdu,14,10,Shanghai,False
8247,1,China League Play,13,Jinan,9,6,Kunming,False
8248,1,China League Play,13,Nanjing,6,12,Dalian,False
8249,1,China League Play,13,Shenyang,11,7,Changsha,False
8250,1,Colombia League Play,13,Bogota,16,8,Bucaramanga,False
8251,1,Colombia League Play,13,Pereira,5,8,Soledad,False
8252,1,Colombia League Play,13,Ibague,13,10,Cucuta,False
8253,1,Colombia League Play,13,Villavicencio,9,11,Cartagena,False
8254,1,Colombia League Play,13,Soacha,6,12,Barranquilla,False
8255,1,Colombia League Play,13,Pasto,8,13,Medellín,False
8256,1,Colombia League Play,13,Valledupar,10,12,Cali,False
8257,1,Colombia League Play,13,Santa Marta,11,16,Manizales,False
8258,1,Colombia League Play,13,Armenia,9,8,Monteria,False
8259,1,Colombia League Play,13,Palmira,9,13,Neiva,False
8260,1,Czech Republic League Play,13,Prague,16,10,Ústí nad Labem,False
8261,1,Czech Republic League Play,13,Olomouc,6,9,Pardubice,False
8262,1,Czech Republic League Play,13,České Budějovice,11,17,Hradec Králové,False
8263,1,Czech Republic League Play,13,Havirov,10,9,Liberec,False
8264,1,Czech Republic League Play,13,Zlín,7,10,Plzen,False
8265,1,Czech Republic League Play,13,Kladno,10,14,Ostrava,False
8266,1,Czech Republic League Play,13,Most,10,18,Brno,False
8267,1,Czech Republic League Play,13,Karvina,11,10,Teplice,False
8268,1,Czech Republic League Play,13,Frydek-Mistek,13,10,Decin,False
8269,1,Czech Republic League Play,13,Opava,8,7,Jihlava,False
8270,1,Denmark League Play,13,Copenhagen,14,9,Frederiksberg,False
8271,1,Denmark League Play,13,Herning,7,11,Copenhagen S,False
8272,1,Denmark League Play,13,Randers,8,7,Vejle,True
8273,1,Denmark League Play,13,Horsens,9,10,Esbjerg,False
8274,1,Denmark League Play,13,Kolding,9,15,Odense,False
8275,1,Denmark League Play,13,Silkeborg,7,12,Aalborg,False
8276,1,Denmark League Play,13,Viborg,11,13,Aarhus,False
8277,1,Denmark League Play,13,Holstebro,13,8,Sønderborg,False
8278,1,Denmark League Play,13,Helsingør,14,9,Fredericia,False
8279,1,Denmark League Play,13,Hillerød,10,17,Naestved,False
8280,1,Ecuador League Play,13,Guayaquil,12,8,Loja,False
8281,1,Ecuador League Play,13,Esmeraldas,10,11,Manta,False
