,YEAR,COMPETITION,STAGE,Home,HomeScore,AwayScore,Away,ExtraEnd
7281,1,Philippines League Play,11,Makati,9,12,Davao,False
7282,1,Philippines League Play,11,Imus,16,10,Marikina,False
7283,1,Poland League Play,11,Warsaw,14,9,Katowice,False
7284,1,Poland League Play,11,Bialystok,5,8,Bydgoszcz,False
7285,1,Poland League Play,11,Gdynia,6,13,Lublin,False
7286,1,Poland League Play,11,Czestochowa,11,10,Szczecin,False
7287,1,Poland League Play,11,Radom,9,16,Gdansk,False
7288,1,Poland League Play,11,Kielce,6,10,Poznan,False
7289,1,Poland League Play,11,Rzeszow,7,12,Wroclaw,False
7290,1,Poland League Play,11,Sosnowiec,9,11,Lodz,False
7291,1,Poland League Play,11,Torun,9,10,Krakow,False
7292,1,Poland League Play,11,Zabrze,12,9,Gliwice,False
7293,1,Portugal League Play,11,Lisbon,16,9,Coimbra,False
7294,1,Portugal League Play,11,Agualva-Cacem,7,11,Funchal,False
7295,1,Portugal League Play,11,Barreiro,11,16,Sintra,False
7296,1,Portugal League Play,11,Loures,7,16,Setúbal,False
7297,1,Portugal League Play,11,Queluz,10,12,Almada,False
7298,1,Portugal League Play,11,Aveiro,9,10,Amadora,False
7299,1,Portugal League Play,11,Portimao,8,14,Braga,False
7300,1,Portugal League Play,11,Faro,9,13,Porto,False
7301,1,Portugal League Play,11,Viseu,9,11,Vila Nova de Gaia,False
7302,1,Portugal League Play,11,Évora,11,10,Leiria,True
7303,1,Qatar League Play,11,Doha,14,7,Al Khor,False
7304,1,Qatar League Play,11,Al Markhiya,11,6,Mesaieed,False
7305,1,Qatar League Play,11,Al Aziziyah,9,13,Umm Salal,False
7306,1,Qatar League Play,11,Madinat Khalifa,10,8,The Pearl,False
7307,1,Qatar League Play,11,Fereej Abdul Aziz,6,7,Muaither,False
7308,1,Qatar League Play,11,Fereej Bin Mahmoud,9,12,Al Daayen,False
7309,1,Qatar League Play,11,Madinat ash Shamal,8,7,Lusail,False
7310,1,Qatar League Play,11,Al Shahaniya,14,9,Al Wakrah,False
7311,1,Qatar League Play,11,Education City,11,17,Al Rayyan,False
7312,1,Qatar League Play,11,West Bay,10,9,Ain Khaled,False
7313,1,Romania League Play,11,Bucharest,19,9,Ploiesti,False
7314,1,Romania League Play,11,Braila,8,9,Oradea,False
7315,1,Romania League Play,11,Arad,11,8,Galati,False
7316,1,Romania League Play,11,Bacau,7,13,Craiova,False
7317,1,Romania League Play,11,Sibiu,6,9,Brasov,False
7318,1,Romania League Play,11,Pitesti,11,9,Iasi,False
7319,1,Romania League Play,11,Targu Mures,10,20,Constanta,False
7320,1,Romania League Play,11,Buzau,7,9,Timisoara,False
7321,1,Romania League Play,11,Baia Mare,10,13,Cluj-Napoca,False
7322,1,Romania League Play,11,Ramnicu Valcea,7,14,Botoșani,False
7323,1,Russia League Play,11,Moscow,14,9,Rostov-on-Don,False
7324,1,Russia League Play,11,Ufa,9,13,Omsk,False
7325,1,Russia League Play,11,Krasnoyarsk,8,13,Samara,False
7326,1,Russia League Play,11,Voronezh,10,11,Chelyabinsk,False
7327,1,Russia League Play,11,Perm,11,10,Nizhny Novgorod,False
7328,1,Russia League Play,11,Volgograd,10,15,Kazan,False
7329,1,Russia League Play,11,Krasnodar,9,10,Yekaterinburg,False
7330,1,Russia League Play,11,Saratov,7,6,Novosibirsk,False
7331,1,Russia League Play,11,Tyumen,9,14,Saint Petersburg,False
7332,1,Russia League Play,11,Tolyatti,6,9,Izhevsk,False
7333,1,Saudi Arabia League Play,11,Riyadh,9,8,Qassim,True
7334,1,Saudi Arabia League Play,11,Abha,10,16,Khamis Mushait,False
7335,1,Saudi Arabia League Play,11,Al-Ahsa,8,13,Tabuk,False
7336,1,Saudi Arabia League Play,11,Hail,8,9,Khobar,False
7337,1,Saudi Arabia League Play,11,Jubail,10,18,Taif,False
7338,1,Saudi Arabia League Play,11,Najran,10,15,Dammam,False
7339,1,Saudi Arabia League Play,11,Hafar Al-Batin,7,14,Medina,False
7340,1,Saudi Arabia League Play,11,Jizan,8,16,Mecca,False
7341,1,Saudi Arabia League Play,11,Al-Qatif,7,11,Jeddah,False
7342,1,Saudi Arabia League Play,11,Yanbu,11,10,Khurais,True
7343,1,Singapore League Play,11,Singapore,10,5,Choa Chu Kang,False
7344,1,Singapore League Play,11,Ang Mo Kio,12,11,Punggol,False
7345,1,Singapore League Play,11,Bukit Batok,10,9,Yishun,True
7346,1,Singapore League Play,11,Serangoon,9,12,Hougang,False
7347,1,Singapore League Play,11,Pasir Ris,8,13,Sengkang,False
7348,1,Singapore League Play,11,Geylang,8,7,Woodlands,True
7349,1,Singapore League Play,11,Toa Payoh,8,14,Tampines,False
7350,1,Singapore League Play,11,Bishan,7,6,Jurong West,False
7351,1,Singapore League Play,11,Clementi,9,20,Bedok,False
7352,1,Singapore League Play,11,Queenstown,9,10,Kallang,False
7353,1,Slovakia League Play,11,Bratislava,6,5,Trenčín,True
7354,1,Slovakia League Play,11,Povazska Bystrica,7,6,Poprad,False
7355,1,Slovakia League Play,11,Michalovce,8,7,Martin,False
7356,1,Slovakia League Play,11,Nove Zamky,6,11,Nitra,False
7357,1,Slovakia League Play,11,Spišská Nová Ves,11,12,Trnava,False
7358,1,Slovakia League Play,11,Komarno,11,9,Zilina,False
7359,1,Slovakia League Play,11,Levice,9,8,Banská Bystrica,False
7360,1,Slovakia League Play,11,Humenne,10,8,Prešov,False
7361,1,Slovakia League Play,11,Bardejov,9,18,Kosice,False
7362,1,Slovakia League Play,11,Prievidza,11,8,Zvolen,False
7363,1,South Africa League Play,11,Johannesburg,12,9,Benoni,False
7364,1,South Africa League Play,11,Tembisa,10,12,East London,False
7365,1,South Africa League Play,11,Vereeniging,9,12,Pietermaritzburg,False
7366,1,South Africa League Play,11,Bloemfontein,10,9,Port Elizabeth,True
7367,1,South Africa League Play,11,Boksburg,9,11,Soweto,False
7368,1,South Africa League Play,11,Welkom,10,24,Pretoria,False
7369,1,South Africa League Play,11,Newcastle,9,18,Ekurhuleni,False
7370,1,South Africa League Play,11,Krugersdorp,11,15,Durban,False
7371,1,South Africa League Play,11,Richards Bay,9,14,Cape Town,False
7372,1,South Africa League Play,11,Witbank,12,7,Vanderbijlpark,False
7373,1,South Korea League Play,11,Seoul,14,8,Goyang,False
7374,1,South Korea League Play,11,Changwon,11,9,Yongin,False
7375,1,South Korea League Play,11,Seongnam,10,13,Ulsan,False
7376,1,South Korea League Play,11,Cheongju,6,9,Suwon,False
7377,1,South Korea League Play,11,Bucheon,8,9,Gwangju,False
7378,1,South Korea League Play,11,Hwaseong,6,12,Daejeon,False
7379,1,South Korea League Play,11,Namyangju,11,8,Daegu,False
7380,1,South Korea League Play,11,Ansan,10,8,Incheon,False
7381,1,South Korea League Play,11,Jeonju,11,15,Busan,False
7382,1,South Korea League Play,11,Cheonan,10,14,Anyang,False
7383,1,Spain League Play,11,Madrid,7,8,Bilbao,False
7384,1,Spain League Play,11,Alicante,7,8,Las Palmas,False
7385,1,Spain League Play,11,Cordoba,5,8,Palma,False
7386,1,Spain League Play,11,Valladolid,8,9,Murcia,False
7387,1,Spain League Play,11,Vigo,10,14,Malaga,False
7388,1,Spain League Play,11,Gijon,8,9,Seville,False
7389,1,Spain League Play,11,Hospitalet,8,9,Zaragoza,False
7390,1,Spain League Play,11,La Coruna,9,10,Valencia,False
7391,1,Spain League Play,11,Vitoria,8,12,Barcelona,False
7392,1,Spain League Play,11,Granada,9,8,Elche,True
7393,1,Sweden League Play,11,Stockholm,11,7,Lund,False
7394,1,Sweden League Play,11,Umea,9,17,Jonkoping,False
7395,1,Sweden League Play,11,Vasteras,7,9,Norrkoping,False
7396,1,Sweden League Play,11,Boras,10,7,Helsingborg,False
7397,1,Sweden League Play,11,Gavle,7,13,Orebro,False
7398,1,Sweden League Play,11,Nacka,11,12,Linkoping,False
7399,1,Sweden League Play,11,Huddinge,8,12,Uppsala,False
7400,1,Sweden League Play,11,Eskilstuna,4,5,Malmo,False
7401,1,Sweden League Play,11,Karlstad,6,12,Gothenburg,False
7402,1,Sweden League Play,11,Sodertalje,7,9,Sundsvall,False
7403,1,Switzerland League Play,11,Zurich,13,7,Biel,False
7404,1,Switzerland League Play,11,Neuchatel,8,11,Lugano,False
7405,1,Switzerland League Play,11,Thun,10,20,Lucerne,False
7406,1,Switzerland League Play,11,Koniz,8,9,St. Gallen,False
7407,1,Switzerland League Play,11,Fribourg,10,9,Winterthur,True
7408,1,Switzerland League Play,11,La Chaux-de-Fonds,9,10,Bern,False
7409,1,Switzerland League Play,11,Schaffhausen,8,14,Lausanne,False
7410,1,Switzerland League Play,11,Sion,8,14,Basel,False
7411,1,Switzerland League Play,11,Chur,6,11,Geneva,False
7412,1,Switzerland League Play,11,Vernier,10,7,Uster,False
7413,1,Thailand League Play,11,Bangkok,16,10,Surat Thani,False
7414,1,Thailand League Play,11,Pattaya,9,10,Chiang Mai,False
7415,1,Thailand League Play,11,Ubon Ratchathani,8,11,Khon Kaen,False
7416,1,Thailand League Play,11,Phitsanulok,10,9,Nakhon Ratchasima,False
7417,1,Thailand League Play,11,Mueang Nakhon Sawan,11,7,Chon Buri,False
7418,1,Thailand League Play,11,Rayong,8,13,Udon Thani,False
7419,1,Thailand League Play,11,Nakhon Si Thammarat,7,13,Hat Yai,False
7420,1,Thailand League Play,11,Nakhon Pathom,9,14,Nonthaburi,False
7421,1,Thailand League Play,11,Songkhla,10,19,Samut Prakan,False
7422,1,Thailand League Play,11,Lampang,12,11,Chiang Rai,True
7423,1,Turkey League Play,11,Istanbul,6,5,Kayseri,False
7424,1,Turkey League Play,11,Diyarbakir,7,10,Mersin,False
7425,1,Turkey League Play,11,Esenyurt,11,8,Antalya,False
7426,1,Turkey League Play,11,Umraniye,11,9,Konya,False
7427,1,Turkey League Play,11,Malatya,9,13,Adana,False
7428,1,Turkey League Play,11,Pendik,6,10,Bursa,False
7429,1,Turkey League Play,11,Kahramanmaras,10,15,Gaziantep,False
7430,1,Turkey League Play,11,Atasehir,7,11,Izmir,False
7431,1,Turkey League Play,11,Trabzon,8,10,Ankara,False
7432,1,Turkey League Play,11,Erzurum,9,11,Sisli,False
7433,1,Ukraine League Play,11,Kyiv,16,7,Mykolaiv,False
7434,1,Ukraine League Play,11,Vinnytsia,11,16,Mariupol,False
7435,1,Ukraine League Play,11,Makiivka,6,8,Kryvyi Rih,False
7436,1,Ukraine League Play,11,Sevastopol,4,9,Lviv,False
7437,1,Ukraine League Play,11,Symferopol,8,7,Zaporizhzhia,True
7438,1,Ukraine League Play,11,Kherson,11,8,Donetsk,False
7439,1,Ukraine League Play,11,Poltava,8,7,Dnipro,False
7440,1,Ukraine League Play,11,Chernihiv,10,15,Odessa,False
7441,1,Ukraine League Play,11,Luhansk,9,14,Kharkiv,False
7442,1,Ukraine League Play,11,Bila Tserkva,10,11,Chernivtsi,False
7443,1,United Arab Emirates League Play,11,Dubai,11,8,Al Quoz,False
7444,1,United Arab Emirates League Play,11,Khalifa City,12,7,Fujairah,False
7445,1,United Arab Emirates League Play,11,Umm Al Quwain,6,13,Ras Al Khaimah,False
7446,1,United Arab Emirates League Play,11,Kalba,8,9,Bur Dubai,False
7447,1,United Arab Emirates League Play,11,Khor Fakkan,10,24,Ajman,False
7448,1,United Arab Emirates League Play,11,Dibba Al-Hisn,8,15,Deira,False
7449,1,United Arab Emirates League Play,11,Al Muwaylih,6,11,Al Ain,False
7450,1,United Arab Emirates League Play,11,Ruwais,10,17,Sharjah,False
7451,1,United Arab Emirates League Play,11,Dhaid,9,19,Abu Dhabi,False
7452,1,United Arab Emirates League Play,11,Al Hamriyah,9,11,Madinat Zayed,False
7453,1,United Kingdom League Play,11,London,7,8,Bristol,False
7454,1,United Kingdom League Play,11,Coventry,9,12,Liverpool,False
7455,1,United Kingdom League Play,11,Cardiff,11,7,Edinburgh,False
7456,1,United Kingdom League Play,11,Leicester,8,10,Bradford,False
7457,1,United Kingdom League Play,11,Belfast,8,13,Manchester,False
7458,1,United Kingdom League Play,11,Nottingham,10,16,Sheffield,False
7459,1,United Kingdom League Play,11,Newcastle,7,6,Glasgow,True
7460,1,United Kingdom League Play,11,Brighton,6,7,Leeds,False
7461,1,United Kingdom League Play,11,Plymouth,9,8,Birmingham,False
7462,1,United Kingdom League Play,11,Hull,11,6,Stoke,False
7463,1,United States League Play,11,New York,8,12,San Jose,False
7464,1,United States League Play,11,Austin,9,6,Dallas,False
7465,1,United States League Play,11,Fort Worth,9,12,San Diego,False
7466,1,United States League Play,11,Jacksonville,6,8,San Antonio,False
7467,1,United States League Play,11,Columbus,9,8,Phoenix,True
7468,1,United States League Play,11,Charlotte,5,9,Philadelphia,False
7469,1,United States League Play,11,Indianapolis,7,11,Houston,False
7470,1,United States League Play,11,San Francisco,7,12,Chicago,False
7471,1,United States League Play,11,Seattle,8,9,Los Angeles,False
7472,1,United States League Play,11,Denver,10,12,Nashville,False
7473,1,Vietnam League Play,11,Ho Chi Minh City,18,9,Vung Tau,False
7474,1,Vietnam League Play,11,Thai Nguyen,4,6,Hue,False
7475,1,Vietnam League Play,11,Long Xuyen,8,9,Nha Trang,False
7476,1,Vietnam League Play,11,Quy Nhon,12,11,Buon Ma Thuot,False
7477,1,Vietnam League Play,11,Vinh,8,6,Da Nang,False
7478,1,Vietnam League Play,11,Bac Ninh,8,14,Can Tho,False
7479,1,Vietnam League Play,11,Da Lat,9,13,Bien Hoa,False
7480,1,Vietnam League Play,11,Ca Mau,9,14,Haiphong,False
7481,1,Vietnam League Play,11,Rach Gia,10,20,Hanoi,False
7482,1,Vietnam League Play,11,My Tho,11,9,Nam Dinh,False
7483,1,WCQ Europe STAGE 2 GROUP 1,1,Ireland,8,11,Spain,False
7484,1,WCQ Europe STAGE 2 GROUP 1,1,Austria,8,12,Germany,False
7485,1,WCQ Europe STAGE 2 GROUP 1,1,Switzerland,12,8,Norway,False
7486,1,WCQ Europe STAGE 2 GROUP 2,1,France,5,6,Italy,False
7487,1,WCQ Europe STAGE 2 GROUP 2,1,Finland,6,9,Netherlands,False
7488,1,WCQ Europe STAGE 2 GROUP 2,1,Sweden,9,14,Slovakia,False
7489,1,WCQ Europe STAGE 2,3,Indonesia,9,8,Singapore,True
7490,1,WCQ Europe STAGE 2,3,Pakistan,6,13,Japan,False
7491,1,WCQ Europe STAGE 2,3,South Korea,8,9,Philippines,False
7492,1,WCQ Europe STAGE 2,3,Bangladesh,7,11,Australia,False
7493,1,WCQ Americas,6,Chile,9,7,Peru,False
7494,1,WCQ Americas,6,Colombia,7,16,Mexico,False
7495,1,WCQ Americas,6,Brazil,9,8,Canada,False
7496,1,WCQ Americas,6,Ecuador,9,12,United States,False
7497,1,WCQ MEA STAGE 2,1,Israel,13,8,Qatar,False
7498,1,WCQ MEA STAGE 2,1,United Arab Emirates,8,10,Egypt,False
7499,1,WCQ MEA STAGE 2,1,Saudi Arabia,10,14,South Africa,False
7500,1,Algeria League Play,12,Algiers,17,7,Biskra,False
7501,1,Algeria League Play,12,Bejaia,9,12,Djelfa,False
7502,1,Algeria League Play,12,Tébessa,11,5,Annaba,False
7503,1,Algeria League Play,12,Sidi Bel Abbes,11,10,Blida,True
7504,1,Algeria League Play,12,Skikda,7,8,Batna,False
7505,1,Algeria League Play,12,Mostaganem,9,15,Setif,False
7506,1,Algeria League Play,12,Jijel,8,11,Constantine,False
7507,1,Algeria League Play,12,Médéa,9,21,Oran,False
7508,1,Algeria League Play,12,El Oued,9,8,Tlemcen,False
7509,1,Algeria League Play,12,Tiaret,10,9,Béchar,True
7510,1,Angola League Play,12,Luanda,13,7,Uige,False
7511,1,Angola League Play,12,Namibe,8,11,Sumbe,False
7512,1,Angola League Play,12,Kuito,8,12,Malanje,False
7513,1,Angola League Play,12,Dundo,12,7,Benguela,False
7514,1,Angola League Play,12,Longonjo,13,9,Lubango,False
7515,1,Angola League Play,12,Xangongo,9,8,Cabinda,True
7516,1,Angola League Play,12,Ndalatando,6,7,Lobito,False
7517,1,Angola League Play,12,Lucapa,8,11,Huambo,False
7518,1,Angola League Play,12,Cazombo,10,7,Menongue,False
7519,1,Angola League Play,12,Soyo,6,8,Saurimo,False
7520,1,Argentina League Play,12,Buenos Aires,13,10,Quilmes,False
7521,1,Argentina League Play,12,Santa Fe,19,10,Salta,False
7522,1,Argentina League Play,12,Almirante Brown,10,12,Mar del Plata,False
7523,1,Argentina League Play,12,Lanus,6,10,La Plata,False
7524,1,Argentina League Play,12,Moreno,8,13,Tucuman,False
7525,1,Argentina League Play,12,Florencio Varela,9,15,Mendoza,False
7526,1,Argentina League Play,12,San Juan,10,20,Rosario,False
7527,1,Argentina League Play,12,Resistencia,8,12,Cordoba,False
7528,1,Argentina League Play,12,Corrientes,18,9,Santiago del Estero,False
7529,1,Argentina League Play,12,Neuquen,8,21,General Pueyrredon,False
7530,1,Australia League Play,12,Sydney,12,9,Wollongong,False
7531,1,Australia League Play,12,Newcastle,11,10,Sunshine Coast,False
7532,1,Australia League Play,12,Geelong,10,7,Canberra,False
7533,1,Australia League Play,12,Hobart,10,12,Gold Coast,False
7534,1,Australia League Play,12,Townsville,10,16,Adelaide,False
7535,1,Australia League Play,12,Cairns,8,17,Perth,False
7536,1,Australia League Play,12,Toowoomba,8,11,Brisbane,False
7537,1,Australia League Play,12,Darwin,10,19,Melbourne,False
7538,1,Australia League Play,12,Bendigo,10,9,Mackay,True
7539,1,Australia League Play,12,Ballarat,12,7,Launceston,False
7540,1,Austria League Play,12,Vienna,16,7,Sankt Polten,False
7541,1,Austria League Play,12,Dornbirn,7,6,Villach,False
7542,1,Austria League Play,12,Wiener Neustadt,10,13,Wels,False
7543,1,Austria League Play,12,Steyr,8,15,Klagenfurt,False
7544,1,Austria League Play,12,Klosterneuburg,8,17,Innsbruck,False
7545,1,Austria League Play,12,Leonding,7,15,Salzburg,False
7546,1,Austria League Play,12,Feldkirch,10,15,Linz,False
7547,1,Austria League Play,12,Bregenz,8,10,Graz,False
7548,1,Austria League Play,12,Leoben,13,11,Amstetten,False
7549,1,Austria League Play,12,Krems,19,10,Traun,False
7550,1,Bangladesh League Play,12,Dhaka,19,8,Comilla,False
7551,1,Bangladesh League Play,12,Mymensingh,10,9,Savar,False
7552,1,Bangladesh League Play,12,Rangpur,10,11,Sylhet,False
7553,1,Bangladesh League Play,12,Dinajpur,6,8,Rajshahi,False
7554,1,Bangladesh League Play,12,Bogra,8,10,Khulna,False
7555,1,Bangladesh League Play,12,Jessore,7,13,Narayanganj,False
7556,1,Bangladesh League Play,12,Barisal,8,9,Gazipur,False
7557,1,Bangladesh League Play,12,Tongi,7,15,Chittagong,False
7558,1,Bangladesh League Play,12,Nawabganj,8,9,Chandpur,False
7559,1,Bangladesh League Play,12,Tangail,13,6,Faridpur,False
7560,1,Belgium League Play,12,Brussels,19,10,Mons,False
7561,1,Belgium League Play,12,Aalst,9,7,Leuven,False
7562,1,Belgium League Play,12,Mechelen,11,19,Namur,False
7563,1,Belgium League Play,12,Sint-Niklaas,7,16,Bruges,False
7564,1,Belgium League Play,12,Kortrijk,9,11,Liege,False
7565,1,Belgium League Play,12,Hasselt,6,12,Charleroi,False
7566,1,Belgium League Play,12,La Louviere,9,17,Ghent,False
7567,1,Belgium League Play,12,Tournai,8,15,Antwerp,False
7568,1,Belgium League Play,12,Genk,7,8,Roeselare,False
7569,1,Belgium League Play,12,Ostend,8,12,Seraing,False
7570,1,Brazil League Play,12,Sao Paulo,17,9,Recife,False
7571,1,Brazil League Play,12,Goiania,10,14,Curitiba,False
7572,1,Brazil League Play,12,Belem,7,6,Manaus,True
7573,1,Brazil League Play,12,Porto Alegre,10,14,Belo Horizonte,False
7574,1,Brazil League Play,12,Guarulhos,8,12,Fortaleza,False
7575,1,Brazil League Play,12,Campinas,7,13,Salvador,False
7576,1,Brazil League Play,12,Sao Luis,7,12,Brasilia,False
7577,1,Brazil League Play,12,Maceio,9,8,Rio de Janeiro,False
7578,1,Brazil League Play,12,Natal,10,11,Joao Pessoa,False
7579,1,Brazil League Play,12,Teresina,8,12,Campo Grande,False
7580,1,Canada League Play,12,Toronto,13,8,Brampton,False
7581,1,Canada League Play,12,Hamilton,8,12,Vancouver,False
7582,1,Canada League Play,12,Surrey,10,16,Mississauga,False
7583,1,Canada League Play,12,Quebec City,4,3,Winnipeg,False
7584,1,Canada League Play,12,Halifax,7,6,Edmonton,False
7585,1,Canada League Play,12,Laval,9,18,Ottawa,False
7586,1,Canada League Play,12,London,9,12,Calgary,False
7587,1,Canada League Play,12,Markham,11,10,Montreal,False
7588,1,Canada League Play,12,Vaughan,16,10,Longueuil,False
7589,1,Canada League Play,12,Saskatoon,7,6,Gatineau,False
7590,1,Chile League Play,12,Santiago,12,6,Iquique,False
7591,1,Chile League Play,12,Arica,9,10,Puerto Montt,False
7592,1,Chile League Play,12,Talca,8,7,Rancagua,False
7593,1,Chile League Play,12,Coquimbo,15,10,Temuco,False
7594,1,Chile League Play,12,Copiapó,10,9,La Serena,False
7595,1,Chile League Play,12,Valdivia,9,19,Antofagasta,False
7596,1,Chile League Play,12,Punta Arenas,7,11,Valparaiso,False
7597,1,Chile League Play,12,San Pedro de la Paz,10,14,Concepcion,False
7598,1,Chile League Play,12,Calama,7,9,Villa Alemana,False
7599,1,Chile League Play,12,Osorno,10,11,Quilpue,False
7600,1,China League Play,12,Chongqing,8,7,Hangzhou,True
7601,1,China League Play,12,Wuhan,12,7,Zhengzhou,False
7602,1,China League Play,12,Suzhou,10,11,Xi'an,False
7603,1,China League Play,12,Harbin,11,9,Tianjin,False
7604,1,China League Play,12,Qingdao,13,9,Guangzhou,False
7605,1,China League Play,12,Chengdu,13,9,Shenzhen,False
7606,1,China League Play,12,Jinan,9,16,Beijing,False
7607,1,China League Play,12,Nanjing,6,5,Shanghai,True
7608,1,China League Play,12,Shenyang,13,9,Kunming,False
7609,1,China League Play,12,Changsha,7,6,Dalian,True
7610,1,Colombia League Play,12,Bogota,11,8,Pereira,False
7611,1,Colombia League Play,12,Ibague,11,8,Bucaramanga,False
7612,1,Colombia League Play,12,Villavicencio,6,8,Soledad,False
7613,1,Colombia League Play,12,Soacha,9,11,Cucuta,False
7614,1,Colombia League Play,12,Pasto,11,15,Cartagena,False
7615,1,Colombia League Play,12,Valledupar,10,14,Barranquilla,False
7616,1,Colombia League Play,12,Santa Marta,8,15,Medellín,False
